time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1662982564570672600,1.747672607421875,0.5433208014609158,-0.09253309881713974,-0.2660170375368214,-0.025622461546350686,-0.9594349781792864,-0.012533218868259767,0.18528542722457264
1662982564580629500,1.75762939453125,0.5432927218560192,-0.09295563617682692,-0.2659739817852662,-0.025942219549376946,-0.9594067247061699,-0.012484814883863297,0.18607776089997133
1662982564590585300,1.76758544921875,0.5432440483747016,-0.09351374044416919,-0.265900042765938,-0.026636112636920693,-0.9593755688100298,-0.012279968165395623,0.18704889987888512
1662982564600541700,1.777541748046875,0.5432211736578842,-0.09404315812113026,-0.26583752830698354,-0.027369623352324898,-0.9593441116755543,-0.012047882604212527,0.1879496618189376
1662982564610497500,1.78749755859375,0.543278515047768,-0.09439122955522918,-0.26583398105719946,-0.02777835680234246,-0.9593123221786458,-0.011936846659084665,0.1885632217207997
1662982564620453600,1.79745361328125,0.5434774898506837,-0.0944780170912536,-0.2659306286392212,-0.027664746919450457,-0.9592758639894917,-0.012029595625833925,0.18877829902304485
1662982564630410800,1.80741064453125,0.543858809305463,-0.09427430733671686,-0.26614734414778757,-0.027049598189166846,-0.9592322266100923,-0.012309139345482013,0.18852883103736262
1662982564640366600,1.81736669921875,0.544390253559317,-0.09382391491011588,-0.2664635605599368,-0.026004773291689078,-0.9591828334147599,-0.012748907702870097,0.18788630354763305
1662982564650322700,1.82732275390625,0.5450143774159764,-0.09324224189085142,-0.2668406274803931,-0.024676050692108174,-0.9591271250360814,-0.013302966395626618,0.1870507182088358
1662982564660278500,1.837278564453125,0.5455851004578014,-0.09275099812712882,-0.2671828591740143,-0.02346955217842805,-0.9590723665220162,-0.013816440678221855,0.1863698856646922
1662982564670234400,1.847234375,0.5459860138951459,-0.09259654804695924,-0.26740410039200957,-0.02290610007725193,-0.9590217283249238,-0.014083749056943502,0.1862105659234051
1662982564680190500,1.8571904296875,0.5460418479172202,-0.09289446036998457,-0.2674117427381319,-0.023097318661218356,-0.9589908848786093,-0.014071334198229604,0.1867796883597754
1662982564690147600,1.867147705078125,0.5455688369855428,-0.09359245085729805,-0.26712279308234693,-0.023956802544111765,-0.9590074552952469,-0.013800140573599195,0.18798968867931048
1662982564700103400,1.877103515625,0.544857942368123,-0.09452294597951266,-0.2666854920946804,-0.025401622119376306,-0.9590453468779827,-0.013279702912975139,0.1895190632645598
1662982564710059500,1.8870595703125,0.5441081958420939,-0.09542880743407096,-0.2662281701518704,-0.026871505061035555,-0.959089979054821,-0.012737051458626912,0.1909905736224257
1662982564720015600,1.897015625,0.5434721798331483,-0.09617027385982822,-0.26584792491041015,-0.027938303491213047,-0.9591263654782071,-0.012361886956300841,0.19223342451984304
1662982564729971700,1.9069716796875,0.5430342679335312,-0.0967341298602567,-0.26558070876043893,-0.028737037456929737,-0.959147140324668,-0.012085134642155637,0.1931830334555664
1662982564739928600,1.916928466796875,0.5428072379079236,-0.09722229205751114,-0.2654161041581194,-0.02956199724533279,-0.9591472000656122,-0.011784081717911407,0.19397040283971606
1662982564749884700,1.926884765625,0.5427819741559273,-0.09781015694374401,-0.26534491192631865,-0.030357128072499493,-0.9591100793643887,-0.011536476831043684,0.19497672969886404
1662982564759840500,1.936840576171875,0.5428670595248939,-0.09862081660769492,-0.26533176566605643,-0.03080274883798877,-0.9590306957325475,-0.011537455550011233,0.1965462907392021
1662982564769796600,1.946796630859375,0.5425031569714657,-0.09971689413063815,-0.2651143310587168,-0.030709362821900288,-0.958973445654331,-0.011873792729509296,0.19885551797109166
1662982564779752400,1.95675244140625,0.5415424706889898,-0.1011088000584201,-0.2645814953166267,-0.03098196924159327,-0.9589722828590771,-0.012072216388247813,0.2016735515397859
1662982564789709600,1.96670947265625,0.5405306373753973,-0.10262911799977319,-0.26396685672432063,-0.03237154725147103,-0.9589844552169438,-0.011725725434953642,0.20445124370266465
1662982564799665400,1.97666552734375,0.5394370006358946,-0.10404693723354812,-0.26329670922960846,-0.034163779862457465,-0.9590229053941915,-0.011137283170792562,0.20690470523945356
1662982564809621500,1.98662158203125,0.5381071420871697,-0.10523645853584049,-0.2625494735065259,-0.035350814618582006,-0.9591019730174929,-0.010783815652505527,0.20904681436990458
